date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:01:02	107388/107388	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:00:59%20GMT	https://www.secure.instagram.com/accounts/login/?hl=mr	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/indexdb1e.html	(from https://www.secure.instagram.com/accounts/login/)
21:01:02	243583/243583	---M-Z	200	added ('OK')	text/javascript	etag:%228f2a3b7c8597%22	https://www.secure.instagram.com/static/bundles/metro/zh_CN.js/8f2a3b7c8597.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/zh_CN.js/8f2a3b7c8597.js	(from https://www.secure.instagram.com/accounts/login/?hl=zh-cn)
21:01:02	107417/107417	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:00:59%20GMT	https://www.secure.instagram.com/accounts/login/?hl=pa	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/indexe9b2.html	(from https://www.secure.instagram.com/accounts/login/)
21:01:06	107565/107565	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:01:02%20GMT	https://www.secure.instagram.com/accounts/login/?hl=ta	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/indexff11.html	(from https://www.secure.instagram.com/accounts/login/)
21:01:06	107428/107428	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:01:03%20GMT	https://www.secure.instagram.com/accounts/login/?hl=ne	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/index882e.html	(from https://www.secure.instagram.com/accounts/login/)
21:01:06	107459/107459	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:01:03%20GMT	https://www.secure.instagram.com/accounts/login/?hl=te	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/indexf857.html	(from https://www.secure.instagram.com/accounts/login/)
21:01:06	252245/252245	---M-Z	200	added ('OK')	text/javascript	etag:%22ff6fee6c672a%22	https://www.secure.instagram.com/static/bundles/metro/zh_TW.js/ff6fee6c672a.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/zh_TW.js/ff6fee6c672a.js	(from https://www.secure.instagram.com/accounts/login/?hl=zh-tw)
21:01:09	107197/107197	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:01:06%20GMT	https://www.secure.instagram.com/accounts/login/?hl=vi	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/index327f.html	(from https://www.secure.instagram.com/accounts/login/)
21:01:10	107421/107421	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:01:06%20GMT	https://www.secure.instagram.com/accounts/login/?hl=si	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/index6c7f.html	(from https://www.secure.instagram.com/accounts/login/)
21:01:10	107259/107259	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:01:07%20GMT	https://www.secure.instagram.com/accounts/login/?hl=bg	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/index3a7e.html	(from https://www.secure.instagram.com/accounts/login/)
21:01:10	342432/342432	---M-Z	200	added ('OK')	text/javascript	etag:%224fbe05c51413%22	https://www.secure.instagram.com/static/bundles/metro/ja_JP.js/4fbe05c51413.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/ja_JP.js/4fbe05c51413.js	(from https://www.secure.instagram.com/accounts/login/?hl=ja)
21:01:10	107197/107197	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:01:10%20GMT	https://www.secure.instagram.com/accounts/login/?hl=fr-ca	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/index030f.html	(from https://www.secure.instagram.com/accounts/login/)
21:01:13	107174/107174	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:01:10%20GMT	https://www.secure.instagram.com/accounts/login/?hl=ro	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/indexb058.html	(from https://www.secure.instagram.com/accounts/login/)
21:01:14	107318/107318	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:01:11%20GMT	https://www.secure.instagram.com/accounts/login/?hl=sr	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/index9d29.html	(from https://www.secure.instagram.com/accounts/login/)
21:01:14	107266/107266	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:01:11%20GMT	https://www.secure.instagram.com/accounts/login/?hl=uk	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/index0fe5.html	(from https://www.secure.instagram.com/accounts/login/)
21:01:14	310871/310871	---M-Z	200	added ('OK')	text/javascript	etag:%22cd92fd8a3c86%22	https://www.secure.instagram.com/static/bundles/metro/ko_KR.js/cd92fd8a3c86.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/ko_KR.js/cd92fd8a3c86.js	(from https://www.secure.instagram.com/accounts/login/?hl=ko)
21:01:17	107168/107168	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:01:14%20GMT	https://www.secure.instagram.com/accounts/login/?hl=zh-hk	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/index2a81.html	(from https://www.secure.instagram.com/accounts/login/)
21:01:18	107217/107217	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:01:15%20GMT	https://www.secure.instagram.com/accounts/login/?hl=es-la	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/indexc4e8.html	(from https://www.secure.instagram.com/accounts/login/)
21:01:18	285163/285163	---M-Z	200	added ('OK')	text/javascript	etag:%226208df897e1e%22	https://www.secure.instagram.com/static/bundles/metro/pt_BR.js/6208df897e1e.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/pt_BR.js/6208df897e1e.js	(from https://www.secure.instagram.com/accounts/login/?hl=pt)
21:01:18	107281/107281	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:01:15%20GMT	https://www.secure.instagram.com/accounts/login/?hl=ur	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/index241a.html	(from https://www.secure.instagram.com/accounts/login/)
21:01:18	107163/107163	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:01:18%20GMT	https://www.secure.instagram.com/accounts/login/?hl=en-gb	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/index53ad.html	(from https://www.secure.instagram.com/accounts/login/)
21:01:22	107161/107161	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:01:18%20GMT	https://www.secure.instagram.com/accounts/login/?hl=sw-ke	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/index9d00.html	(from https://www.secure.instagram.com/accounts/login/)
21:01:22	107160/107160	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:01:19%20GMT	https://www.secure.instagram.com/accounts/login/?hl=am-et	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/indexfafd.html	(from https://www.secure.instagram.com/accounts/login/)
